"attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Juventus",1,"Torino",22.9026199374657,21.3927557832085,20.5539126223321,"Left Foot","Normal","Open Play",4,9,3.2280024783138,19.1671594139559,4,1,2,0,0
"Torino",0,"Juventus",9.71442226794779,25.7334412778392,17.1971348728624,"Right Foot","Normal","Free Kick",7,11,8.06225774829855,24.8213617676388,10,1,3,0,0
"Torino",0,"Juventus",23.0766115363586,23.8438671360163,17.8189896145765,"Left Foot","Half Volley","Open Play",7,11,5.11077293567226,22.7305961206476,10,1,2,0,1
"Juventus",1,"Torino",27.1118055466618,28.6513524986169,15.0748699571394,"Right Foot","Normal","Open Play",3,8,4.14849370253831,23.8144913865486,2,1,2,0,0
"Torino",0,"Juventus",4.97292670366254,7.20902212508742,55.7353522280824,"Head","Normal","Open Play",5,10,1.11803398874989,5.913543776789,9,3,1,0,0
"Juventus",1,"Torino",9.00055553840984,15.6320184237353,28.6568478775675,"Right Foot","Normal","Open Play",3,7,0.806225774829851,9.80051019080129,4,1,1,0,0
"Juventus",1,"Torino",1.17046999107196,9.9724620831568,19.0404163419448,"Head","Normal","Open Play",3,8,1.30384048104053,6.22655603042324,5,3,1,0,0
"Juventus",1,"Torino",34.3838624939084,26.0357446599862,15.214237425559,"Right Foot","Normal","Open Play",5,10,1.61245154965971,20.9506563143019,3,1,2,0,0
"Juventus",1,"Torino",18.0005555469824,18.432851108822,23.8592928262505,"Right Foot","Normal","Open Play",4,9,1.27279220613578,14.5910931735768,6,1,2,0,0
"Juventus",1,"Torino",27.1459020848451,27.4563289607333,16.1451872463104,"Left Foot","Normal","Open Play",5,9,1.93132079158279,22.9732453084017,3,1,2,0,0
"Juventus",1,"Torino",1.11803398874989,19.1541118301006,20.9586853673032,"Left Foot","Normal","Open Play",4,7,1.10453610171872,15.7063681352501,6,1,1,0,0
"Juventus",1,"Torino",7.98122797569397,5.37121960079832,71.8505394750729,"Left Foot","Half Volley","Open Play",4,10,1.2369316876853,5.52177507691141,8,3,0,0,0
"Torino",0,"Juventus",0.800000000000011,15.6706732465456,28.2204752090057,"Right Foot","Half Volley","Open Play",4,9,1.60312195418815,14.3013985330107,7,1,2,0,0
"Torino",0,"Juventus",34.9777071861493,36.5168454278296,12.2644126280796,"Right Foot","Normal","Open Play",6,11,5.39351462406472,35.2432972350772,3,1,3,0,0
"Torino",0,"Juventus",6.51152823843989,7.91012010022604,53.6147204575127,"Head","Normal","Open Play",4,10,1.10453610171872,7.30273921210392,8,2,1,0,0
"Juventus",1,"Torino",1.5,22.6384628453435,17.4426872229212,"Left Foot","Normal","Open Play",3,8,1.56524758424985,18.5064853497362,5,1,1,0,0
"Torino",0,"Juventus",10.555093557141,13.6235090927411,26.1310005449386,"Head","Normal","Open Play",3,7,2.86356421265528,10.9859000541603,6,1,1,0,0
"Juventus",1,"Torino",14.3178210632763,13.2815661727072,32.1464423623545,"Head","Normal","Open Play",6,10,2.53179778023443,11.2605506082074,7,1,2,0,0
"Juventus",1,"Torino",15.7098695093244,18.3847763108502,21.4323200276391,"Left Foot","Half Volley","Open Play",7,11,4.56070170039655,15.9389460128328,8,3,3,0,0
"Juventus",1,"Torino",1.80277563773199,18.1289823211343,17.2026024575681,"Right Foot","Volley","Open Play",6,10,2.06155281280884,15.8382448522556,10,4,3,0,0
"Juventus",1,"Torino",18.3635508548864,21.5538859605408,20.6216666391873,"Right Foot","Normal","Open Play",4,8,3.08868904229609,19.1880170940095,3,1,2,0,0
"Juventus",1,"Torino",2.75136329843952,2.72029410174708,112.463212489407,"Right Foot","Normal","Open Play",3,7,1.17046999107197,2.7,7,3,0,0,1
"Udinese",0,"Juventus",20.4384441677932,24.3181002547485,14.3504840397763,"Right Foot","Normal","Open Play",4,7,4.93963561409139,20.4137208759207,3,1,1,0,0
"Juventus",1,"Udinese",11.5039123779695,22.5938044605153,19.756521383545,"Right Foot","Normal","Free Kick",7,11,9.17823512446701,21.1442663623026,10,1,6,0,0
"Juventus",1,"Udinese",0.80622577482986,16.3975607942157,14.5426323739916,"Right Foot","Half Volley","Open Play",1,5,1.02956301409871,12.7945300812496,4,1,2,0,0
"Juventus",1,"Udinese",13.3660016459673,15.306207890918,29.1214207849025,"Left Foot","Normal","Open Play",4,9,1.552417469626,13.5369863706809,4,1,1,0,0
"Juventus",1,"Udinese",6.48459713474939,9.40212741883452,32.6551595557615,"Head","Normal","Open Play",5,10,1.04403065089105,6.50691939399897,10,3,1,0,0
"Juventus",1,"Udinese",11.0602893271379,11.4947814246292,36.3941118218849,"Right Foot","Normal","Open Play",3,8,1.30384048104054,9.10823802938856,8,1,2,0,0
"Juventus",1,"Udinese",23.1969825623938,26.4319881961233,15.0222753403569,"Left Foot","Normal","Open Play",3,8,2.8,23.2647802482637,5,1,1,0,0
"Juventus",1,"Udinese",37.0648081068822,34.4052321602398,13.2610842250796,"Right Foot","Normal","Free Kick",8,11,8.14923309275174,32.3038697372312,6,1,3,0,0
"Udinese",0,"Juventus",19.7739727925372,24.1167991242619,8.129818721512,"Left Foot","Normal","Open Play",2,8,1.2369316876853,21.8504004539963,8,1,1,0,0
"Juventus",1,"Udinese",3.44383507154452,21.918029108476,18.4793526731226,"Right Foot","Normal","Open Play",3,8,1.3,17.7538728169377,5,1,2,0,0
"Juventus",1,"Udinese",12.7310643702716,16.2742127305747,18.3209034506503,"Right Foot","Normal","Open Play",4,9,1.5811388300842,12.8724512040248,8,1,1,0,0
"Juventus",1,"Udinese",5.14198405287298,5.99082632030006,63.5611381422928,"Head","Normal","Open Play",4,8,0.538516480713449,4.39089968002003,8,4,2,0,0
"Udinese",0,"Juventus",20.4748626369019,13.984634424968,29.8862512491867,"Head","Normal","Open Play",5,10,1.30384048104054,11.2004464196745,9,1,1,0,0
"Juventus",1,"Udinese",26.4433356443547,25.8118189982806,17.4179707922028,"Right Foot","Half Volley","Open Play",3,7,4.70425339453563,23.9365828806035,1,1,2,0,0
"Juventus",1,"Udinese",2.10950231097289,24.0407986556187,18.8633136577681,"Left Foot","Normal","Open Play",7,10,2,21.811235636708,7,1,3,0,0
"Juventus",1,"Udinese",8.82383136738231,11.4017542509914,36.6440708554501,"Left Foot","Normal","Open Play",4,9,1.7,8.65852181379708,9,2,3,0,0
"Juventus",1,"Udinese",1.11803398874989,9.30859817588019,39.1899005722807,"Right Foot","Volley","Open Play",4,7,1.0770329614269,6.00333240792146,7,1,2,0,0
"Juventus",1,"Udinese",1.90262975904405,4.48218696620299,81.6894977167487,"Left Foot","Normal","Open Play",3,8,2.11896201004171,2.11896201004171,8,3,1,0,0
"Juventus",1,"Udinese",3.40587727318528,22.2622999710273,16.7120664946449,"Right Foot","Normal","Open Play",6,9,3.33016516106934,21.0679851908055,8,1,3,0,0
"Juventus",1,"Udinese",22.7114508563412,25.3148177951175,12.8383459717294,"Left Foot","Half Volley","Open Play",5,10,0.806225774829852,22.7846439515741,7,1,1,0,0
"Juventus",1,"Udinese",30.0201598929786,30.0166620396073,15.1729153455252,"Right Foot","Half Volley","Open Play",7,10,2,28.2143580469236,5,1,2,0,0
"Udinese",0,"Juventus",6.12698947281615,7.3,49.7187239648414,"Left Foot","Volley","Open Play",2,5,2.37065391822593,5.14295634824951,5,3,1,0,1
"Udinese",0,"Juventus",22.9923900454041,21.9913619405438,18.0953753287883,"Right Foot","Normal","Open Play",3,6,5.41294744108974,16.8656455553886,6,1,2,0,0
"Udinese",0,"Juventus",1.25299640861417,14.7648230602334,15.4948485991386,"Left Foot","Normal","Open Play",0,4,1.2,7.85493475466219,3,1,1,0,0
"Juventus",1,"Udinese",48.3663105890867,17.8101094887146,23.2811888891716,"Left Foot","Half Volley","Open Play",7,11,3.2310988842807,14.8946299047677,8,1,3,0,0
"Juventus",1,"Udinese",8.8255311454892,8.30541991713844,51.4139287357554,"Head","Normal","Open Play",3,7,1.06301458127346,6.91158447825098,6,3,1,0,0
"Udinese",0,"Juventus",13.7905764926634,18.3883115048663,12.1920183002241,"Right Foot","Normal","Open Play",2,6,1.4,12.7941392832812,5,1,1,0,0
"Udinese",0,"Juventus",9.19238815542512,12.8860389569487,16.0613229852013,"Right Foot","Half Volley","Open Play",2,7,1.38924439894497,9.34719209174606,6,1,1,0,0
"AC Milan",0,"Lazio",33.1472472461892,34.1796723214252,11.4986672321398,"Right Foot","Normal","Open Play",8,11,1.58113883008419,31.9476133693896,5,1,3,0,0
"AC Milan",0,"Lazio",1.72046505340852,20.5650188426853,17.0504724012694,"Left Foot","Normal","Open Play",3,7,2.34307490277199,16.280049139975,6,1,2,0,0
"AC Milan",0,"Lazio",5.67978872846517,5.51543289325507,70.5349939317569,"Left Foot","Half Volley","Open Play",3,6,3.43656805548791,3.43656805548791,6,2,1,0,1
"AC Milan",0,"Lazio",17.8058978992917,13.963523910532,6.88139722219469,"Left Foot","Normal","Open Play",1,6,3.58468966578698,10.8664621657649,5,1,0,0,0
"Lazio",1,"AC Milan",15.0446003602622,20.0897984061563,15.8985281980731,"Left Foot","Normal","Open Play",3,6,1.10453610171872,15.3521985396229,5,1,1,0,0
"AC Milan",0,"Lazio",6.31268564083465,6.55209890035246,61.883277881226,"Head","Normal","Open Play",4,9,1.64924225024706,1.64924225024706,8,2,1,0,1
"AC Milan",0,"Lazio",33.5886885721964,26.3782107050497,11.0534549272225,"Left Foot","Normal","Open Play",3,10,2.50798724079689,23.5053185470863,7,1,1,0,0
"Lazio",1,"AC Milan",3.04630924234556,36.1358547705738,11.29455472663,"Right Foot","Normal","Open Play",3,8,3.99249295553543,34.1422026237324,1,1,2,0,0
"Lazio",1,"AC Milan",24.6018292002851,27.8361276042484,14.0282487080463,"Left Foot","Normal","Open Play",4,7,2.80178514522438,26.4620482956252,3,1,1,0,0
"Lazio",1,"AC Milan",6.38905313798531,35.0851820573871,12.475169390501,"Right Foot","Normal","Open Play",8,11,4.64004310324806,33.2174652855994,2,1,2,0,0
"Lazio",1,"AC Milan",3.00166620396073,10.8724422279449,25.5220673376447,"Right Foot","Half Volley","Open Play",3,7,3.44093010681705,3.44093010681705,5,1,1,0,0
"Lazio",1,"AC Milan",36.7200217864859,35.6140421744008,12.8117800272559,"Right Foot","Normal","Open Play",8,11,7.43303437365925,34.3246267277592,7,1,4,0,0
"Lazio",1,"AC Milan",15.9552499196973,21.7954123613204,14.4630459807468,"Right Foot","Normal","Open Play",4,7,3.72021504754766,16.2788205960997,6,1,1,0,0
"Lazio",1,"AC Milan",13.2382022948737,9.12195154558497,46.6512308746909,"Head","Normal","Open Play",6,11,0.90553851381374,5.53263047744922,10,3,1,0,0
"Lazio",1,"AC Milan",33.3325666578498,30.9232921921325,14.7302143441749,"Right Foot","Half Volley","Open Play",4,9,3.2649655434629,29.7242325384525,4,1,3,0,0
"AC Milan",0,"Lazio",14.5344418537486,15.2200525623271,24.3508040225896,"Right Foot","Normal","Open Play",1,3,4.56179789118282,4.56179789118282,3,0,0,0,1
"Lazio",1,"AC Milan",15.566630977832,16.851409436602,17.5601490447381,"Left Foot","Normal","Open Play",4,8,2.72946881279124,13.0096118312577,8,1,1,0,1
"AC Milan",0,"Lazio",19.7448727521856,20.3592730715023,20.3746302244058,"Left Foot","Normal","Free Kick",5,11,8.21522975941635,19.1415777824086,11,1,5,0,0
"Lazio",1,"AC Milan",3.89999999999999,26.2366156354054,15.9372920213635,"Right Foot","Normal","Open Play",7,10,4.52769256906871,22.1386539789573,2,1,2,0,0
"AS Roma",0,"Lazio",41.1655195521689,38.4974025097798,11.1742097385536,"Right Foot","Normal","Open Play",4,9,2.76586333718787,35.7022408260322,1,1,1,0,0
"AS Roma",0,"Lazio",9.66022774058665,8.67006343690748,49.3035115271613,"Head","Normal","Open Play",3,7,1.72046505340853,6.44980619863883,5,1,1,0,1
"Lazio",1,"AS Roma",4.31856457633783,30.9362247211905,14.672662457711,"Right Foot","Normal","Open Play",3,9,4.31045241245046,27.3731620387561,1,1,3,0,0
"Lazio",1,"AS Roma",5.11566222497147,28.2299486361559,16.1132827986164,"Right Foot","Normal","Open Play",5,7,3.44818792991333,24.2404620418011,1,1,2,0,0
"AS Roma",0,"Lazio",26.6187903556867,26.7469624443599,16.9229491699773,"Right Foot","Normal","Open Play",2,5,4.56946386351833,23.6414889548015,2,1,2,0,0
"AS Roma",0,"Lazio",27.8352294763309,30.7860357954706,14.7662610410738,"Right Foot","Normal","Open Play",2,9,1.14017542509913,28.8998269891015,1,1,1,0,0
"Lazio",1,"AS Roma",25.2733060757789,27.3007325909031,12.7925510536906,"Right Foot","Normal","Free Kick",8,11,11.2294256309038,27.1029518687541,10,1,5,0,0
"AS Roma",0,"Lazio",0.721110255092808,30.0308175046901,13.1647903245076,"Left Foot","Normal","Open Play",4,8,1.00000000000001,28.3176623328975,4,1,1,0,0
"AS Roma",0,"Lazio",23.2723011324622,21.9271521178652,20.0464254954466,"Right Foot","Normal","Open Play",5,10,2.95465734053883,19.5058965443786,7,1,3,0,0
"AS Roma",0,"Lazio",21.0874370182818,24.7523736235538,12.9859203541236,"Right Foot","Normal","Open Play",6,10,5.07740090991444,21.5668727450226,9,1,2,0,0
"AS Roma",0,"Lazio",21.0601519462705,7.59605160593317,53.7155625510683,"Head","Normal","Open Play",5,9,1.55563491861041,5.72712842531054,9,1,1,0,0
"AS Roma",0,"Lazio",18.6077940659284,17.2939295708061,25.9235372010565,"Left Foot","Normal","Open Play",3,8,1.60000000000001,12.6479247309588,7,1,3,0,0
"AS Roma",0,"Lazio",23.3702802721747,28.1460476799141,5.06528562433771,"Left Foot","Normal","Open Play",3,9,3.12569992161756,25.0297822603394,7,1,0,0,0
"AS Roma",0,"Lazio",22.1144748976773,20.9153054005912,18.081439636512,"Left Foot","Volley","Open Play",6,10,3.3970575502926,19.3002590656188,10,2,2,0,0
"Lazio",1,"AS Roma",24.905019574375,25.5219513360558,17.4071526955917,"Right Foot","Normal","Open Play",4,9,1.28062484748657,24.8501509049744,5,1,3,0,0
"AS Roma",0,"Lazio",8.41724420460759,9.40212741883453,42.1790114064845,"Left Foot","Half Volley","Open Play",4,9,2.24722050542442,6.74166151627327,8,3,1,0,0
"Lazio",1,"AS Roma",34.0731565899023,31.3703681840045,13.7894967458135,"Left Foot","Normal","Open Play",4,9,4.25793377120875,29.0496127340796,2,1,2,0,0
"Lazio",1,"AS Roma",35.2059654036074,35.2059654036074,12.4984576919426,"Right Foot","Volley","Open Play",9,11,7.47060907824791,33.5679907054325,9,1,3,0,0
"Lazio",1,"AS Roma",2.33452350598575,24.9803923107705,11.9604463959435,"Right Foot","Normal","Open Play",5,9,2.69072480941474,22.6909673658925,7,1,2,0,0
"Lazio",1,"AS Roma",28.1391186784519,25.9624729176556,17.477634857016,"Right Foot","Half Volley","Open Play",4,10,4.02492235949963,23.8018906812043,3,1,2,0,0
"AS Roma",0,"Lazio",28.9558284288328,28.8173558814823,15.7958775650905,"Right Foot","Half Volley","Open Play",3,6,1.3,26.7046812375658,1,1,1,0,0
"AS Roma",0,"Lazio",12.3547561691844,14.058449416632,25.4388515229899,"Right Foot","Half Volley","Open Play",3,6,6.40702739185654,14.6727638841494,6,1,0,0,1
"Lazio",1,"AS Roma",8.44334057112468,10.4995237987253,34.1810984138261,"Head","Normal","Open Play",5,10,2.46981780704569,9.3236259041212,10,1,1,0,0
"Lazio",1,"AS Roma",3.16227766016838,27.3790065561189,13.7858643964362,"Right Foot","Normal","Open Play",6,10,3.68917334913934,26.0192236625154,8,1,3,0,0
"Lazio",1,"AS Roma",4.96487663492257,5.56057550978314,67.0296783165052,"Head","Normal","Open Play",4,10,1.39283882771841,4.33820239269678,10,6,3,0,0
"Lazio",1,"AS Roma",23.9018827710287,20.8542561603141,20.2330989595759,"Left Foot","Normal","Open Play",5,10,4.80104155366313,19.3865933056842,8,1,2,0,0
"Lazio",1,"AS Roma",14.3923590839028,12.747548783982,17.8581256576361,"Head","Normal","Open Play",4,8,0.670820393249931,1.89736659610103,6,1,0,0,0
"Lazio",1,"AS Roma",0.599999999999994,2.2,NA,"Right Foot","Half Volley","Open Play",3,6,1.56204993518133,15.4029218007494,6,2,0,0,1
"Lazio",1,"AS Roma",5.1662365412358,6.98140387028282,53.3473998707512,"Head","Normal","Open Play",5,10,0.565685424949246,6.18546683767684,10,5,2,0,0
"Lazio",1,"AS Roma",5.18555686498567,5.23927475897189,73.3966252729493,"Right Foot","Volley","Open Play",5,10,2.3259406699226,5.28393792544916,10,6,2,0,0
"AS Roma",0,"Lazio",26.1619953367475,24.1919408068059,15.5498041697016,"Right Foot","Volley","Open Play",5,9,10.7042047812997,21.7506321747208,9,1,3,0,1
"Lazio",1,"AS Roma",9.60468635614927,9.80306074652197,42.8871333906294,"Head","Normal","Open Play",7,11,2.28035085019828,9.01387818865997,11,5,1,0,0
"AS Roma",0,"Lazio",0.854400374531765,12.7816274394148,33.9459024705878,"Left Foot","Volley","Open Play",4,7,1.11803398874989,10.8258948821795,6,1,2,0,0
"AS Roma",0,"Lazio",22.0857420070053,21.3770905410442,20.2172725162695,"Left Foot","Normal","Open Play",2,6,2.76586333718786,16.6676333053016,4,1,1,0,1
"Lazio",1,"AS Roma",6,20.8470621431414,21.6785891396144,"Right Foot","Half Volley","Open Play",7,10,2.2,19.7365143832441,5,1,3,0,0
"AS Roma",0,"Lazio",20.011246837716,24.3977457975117,13.5873540951273,"Right Foot","Normal","Open Play",3,8,1.52970585407783,20.6494551986245,4,1,1,0,0
"Atalanta",0,"Lazio",5.43783044972901,14.6819617217864,24.9395135539119,"Right Foot","Half Volley","Open Play",5,10,2.20907220343744,12.3810338825156,9,3,2,0,0
"Atalanta",0,"Lazio",11.7652029306765,13.6242430982422,27.6330993972717,"Right Foot","Normal","Open Play",2,7,3.5227829907617,3.5227829907617,5,0,1,0,0
"Atalanta",0,"Lazio",21.6092572755289,23.6038132512524,16.8601619299959,"Right Foot","Normal","Open Play",3,7,2.24722050542442,22.067623342807,5,1,1,0,0
"Lazio",1,"Atalanta",35.3021245819568,33.3736422944814,13.6007015664522,"Left Foot","Volley","Open Play",8,11,5.4230987451825,32.0505850180617,6,1,3,0,0
"Atalanta",0,"Lazio",36.4314424638937,31.7568890164008,12.0572985519399,"Right Foot","Normal","Open Play",4,7,5.70087712549569,27.1830829745266,2,1,2,0,0
"Atalanta",0,"Lazio",10.121264743104,20.3415830259102,19.1843710520732,"Right Foot","Half Volley","Open Play",3,8,5.19230199429887,17.3666346768739,7,1,2,0,0
"Lazio",1,"Atalanta",11.1758668567588,10.1769347054995,40.6540576366229,"Head","Normal","Open Play",6,10,0.948683298050516,8.83232698670062,10,3,2,0,0
"Atalanta",0,"Lazio",25.4080695842876,11.0462663375459,36.7607926480712,"Head","Normal","Open Play",5,9,0.921954445729279,9.4894678459859,9,1,2,0,0
"Lazio",1,"Atalanta",17.5368184115591,18.2521231641691,17.5010093103463,"Right Foot","Normal","Open Play",3,5,3.91152144312158,6.76017751246223,4,0,0,0,1
"Atalanta",0,"Lazio",3.95600808897049,16.717057157287,26.0530272491442,"Right Foot","Normal","Open Play",3,7,3.02324329156619,13.8293166859393,7,1,2,0,0
"Atalanta",0,"Lazio",2.24722050542442,21.540659228538,11.3099324740202,"Left Foot","Normal","Open Play",2,5,2.69258240356725,16.463899902514,5,1,2,0,0
"Atalanta",0,"Lazio",11.6348614087148,13.2483961293433,30.1885003624451,"Left Foot","Normal","Open Play",3,7,3.44093010681705,9.99599919967983,7,1,2,0,0
"Atalanta",0,"Lazio",13.4331679063429,22.800219297191,18.9298773453851,"Right Foot","Half Volley","Open Play",6,10,7.10211236182588,20.5572371684524,10,1,4,0,0
"Lazio",1,"Atalanta",18.5396871602516,15.6012819986051,23.9063579325178,"Right Foot","Normal","Open Play",1,4,1.91049731745428,9.28008620649614,4,1,1,0,0
"Atalanta",0,"Lazio",5.39351462406472,35.9339672176619,12.2463993830302,"Right Foot","Normal","Open Play",7,8,6.08276253029822,34.7121016361729,4,1,3,0,0
"Lazio",1,"Atalanta",10.2961157724649,10.5080921198855,40.5552876051674,"Right Foot","Normal","Open Play",2,3,2.95296461204667,6.44437739428721,3,1,1,0,1
"Bologna",0,"Lazio",1.22065556157337,17.9738699227518,21.9903277629359,"Left Foot","Normal","Open Play",5,9,1.25299640861416,14.3265487818944,7,1,2,0,0
"Bologna",0,"Lazio",29.5787085586913,26.9981480846372,16.7972599678145,"Left Foot","Normal","Open Play",7,10,2.1540659228538,25.1644590643232,8,1,2,0,0
"Lazio",1,"Bologna",9.50157881617577,12.2494897852931,26.0757224342431,"Head","Normal","Open Play",3,8,2.30867927612304,8.57962703152067,5,1,1,0,0
"Lazio",1,"Bologna",25.3298243183801,26.6101484400219,16.544941717049,"Right Foot","Normal","Open Play",7,10,4.80520551069359,24.780032284079,6,1,2,0,0
"Lazio",1,"Bologna",16.9144908288722,17.0299735760218,26.2614846688653,"Left Foot","Normal","Open Play",5,9,4.7296934361542,14.8569848892701,8,3,3,0,1
"Bologna",0,"Lazio",30.5602683234294,33.1312541265796,13.3953621512567,"Right Foot","Normal","Open Play",2,9,2.24722050542443,30.9491518462138,1,1,1,0,0
"Lazio",1,"Bologna",10.9036691072317,11.62454300177,35.9518045885701,"Left Foot","Normal","Open Play",4,8,3.08058436014987,10.0304536288246,8,4,3,0,1
"Bologna",0,"Lazio",27.6407308152299,29.9240705787164,15.2156958297742,"Left Foot","Normal","Free Kick",8,10,8.93588272080605,28.4450347160976,4,1,3,0,0
