"competition","season","match_id","attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",13.5092560861063,14.0577380826362,29.9861909010248,"Head","Normal","Open Play",4,9,2.1095023109729,12.9096862858863,6,1,1,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",33.8545417927935,30.4021380827073,14.8954471785563,"Left Foot","Normal","Open Play",6,8,8.22192191643779,28.1113855937412,1,1,1,0,0
"Bundesliga","2015-2016","3890501","Augsburg",1,"Borussia Dortmund",20.2484567313166,27.8743609792225,13.7634524037417,"Left Foot","Normal","Open Play",2,6,1.84390889145858,20.525106577068,1,0,1,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",3.80788655293195,11.8848643240047,30.7108190108514,"Right Foot","Half Volley","Open Play",5,9,3.70135110466435,3.90512483795333,5,0,1,0,0
"Bundesliga","2015-2016","3890501","Augsburg",1,"Borussia Dortmund",2.30217288664428,29.9327579751683,15.2071208995171,"Right Foot","Normal","Open Play",3,8,2.30217288664428,24.320567427591,1,1,2,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",15.2200525623271,13.8884844385556,31.0270667599126,"Left Foot","Normal","Open Play",4,8,1.7464249196573,10.5261578935526,8,1,3,0,1
"Bundesliga","2015-2016","3890501","Augsburg",1,"Borussia Dortmund",27.0712024114187,25.1435876517254,17.7122771102498,"Left Foot","Half Volley","Open Play",4,8,2.86006992921502,20.4570281321603,3,1,1,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",36.0826828270848,31.093407661432,13.530371258368,"Left Foot","Normal","Open Play",4,9,3.11448230047948,27.902867236182,6,1,1,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",11.5277925033373,13.4111893581442,29.3122459124478,"Right Foot","Normal","Open Play",1,4,2.64764045897475,11.588356225108,4,1,0,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",0.70710678118655,23.2215417231501,19.530254591304,"Left Foot","Normal","Open Play",5,10,1.45602197785611,20.41984329029,5,1,1,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",16.7764716195033,15.5900609363787,27.5407365061346,"Right Foot","Normal","Open Play",2,6,3.52278299076171,12.7882758806651,5,1,2,0,1
"Bundesliga","2015-2016","3890501","Augsburg",1,"Borussia Dortmund",6.69402718847182,9.07579197646133,46.0299160184879,"Head","Normal","Open Play",7,11,0.921954445729281,6.71863081289633,10,5,3,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",1.4212670403552,20.8021633490366,18.2726967447406,"Left Foot","Normal","Open Play",3,7,1.78885438199983,16.089748288895,5,1,1,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",7.61577310586391,9.53414914924242,42.8994355189433,"Head","Normal","Open Play",3,9,3.12409987036266,9.12359578236564,8,3,1,0,0
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",7.66941979552561,9.15478017212866,34.8403301897558,"Left Foot","Half Volley","Open Play",2,8,3.01496268633627,5.8412327466041,7,4,2,0,1
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",27.3731620387561,27.9515652513415,15.9277932987884,"Left Foot","Normal","Open Play",4,9,2.41867732448957,24.6221445044903,2,1,1,0,0
"Bundesliga","2015-2016","3890501","Augsburg",1,"Borussia Dortmund",12.5514939349864,8.71320836431679,44.6536899019164,"Right Foot","Volley","Open Play",2,7,1.48660687473186,7.42024258363566,7,2,2,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",9.26984358012583,8.75728268357257,48.9121329779927,"Head","Normal","Open Play",4,9,1.87882942280559,7.62954782408499,8,1,1,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",1.30384048104053,18.3324848288496,24.4601366762544,"Left Foot","Normal","Open Play",4,7,1.30384048104053,16.0801119399089,5,1,2,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",1,19.4139125371472,23.1621757398007,"Left Foot","Normal","Open Play",3,8,1.50332963783729,15.9803003726463,6,1,3,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",34.9356551391269,32.9358467327014,13.0231558277413,"Right Foot","Normal","Open Play",7,11,1.48660687473186,31.9953121566269,4,1,1,0,0
"Bundesliga","2015-2016","3890462","Borussia Mönchengladbach",0,"Augsburg",4.45533388198908,5.8309518948453,68.7971813561904,"Right Foot","Normal","Open Play",5,8,1.4422205101856,4.11946598480919,6,1,1,0,0
"Bundesliga","2015-2016","3890462","Borussia Mönchengladbach",0,"Augsburg",1.64924225024706,4.75394572960188,79.8322245125887,"Other","Normal","Open Play",5,8,1.34164078649987,1.71172427686236,7,3,1,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",6.97710541700497,26.4457936163769,16.4979667826488,"Right Foot","Normal","Open Play",5,9,6.05392434706612,23.7191905426808,6,2,2,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",26.1323554238802,24.1018671475884,15.8891171767798,"Right Foot","Normal","Open Play",2,7,3.31058907144937,18.7301895345456,3,1,2,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",16.6111408398099,16.30490723678,27.5606481293593,"Right Foot","Volley","Open Play",5,9,1.9723082923316,14.0057131200093,7,1,1,0,0
"Bundesliga","2015-2016","3890462","Borussia Mönchengladbach",0,"Augsburg",1.00498756211209,12.7314571043538,29.8983860321732,"Left Foot","Volley","Open Play",3,8,1.4422205101856,10.0344406919369,7,1,2,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",1.70293863659264,17.5410946066658,25.6392177757937,"Right Foot","Half Volley","Open Play",5,9,1.43178210632763,15.5051604312887,8,1,1,0,0
"Bundesliga","2015-2016","3890462","Borussia Mönchengladbach",0,"Augsburg",14.681280598095,11.6180893437777,27.3721422337412,"Left Foot","Normal","Open Play",5,8,3.72155881318568,9.73087868591526,8,1,1,0,1
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",1.61554944214035,13.3753504626982,30.7200344400348,"Right Foot","Half Volley","Open Play",6,11,1.7088007490635,11.6730458750062,10,3,5,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",1.04403065089106,9.49210198006742,44.4929709390852,"Left Foot","Normal","Open Play",7,11,1.11803398874989,7.08025423272356,10,3,3,0,0
"Bundesliga","2015-2016","3890462","Augsburg",1,"Borussia Mönchengladbach",17.7087548969429,16.8502225504591,26.6394212725364,"Left Foot","Normal","Open Play",7,11,3.08706980808662,15.2003289438091,10,4,3,0,0
